id,numero,date_debut,date_signature,date_fin,statut,departement,chemin_fichier,niveau_gravite_specifique_aep,ressource_aep_communique,regle_gestion,arrete_cadre.id,arrete_cadre.numero,arrete_cadre.date_debut,arrete_cadre.date_fin,arrete_cadre.chemin_fichier,zones_alerte.id,zones_alerte.type,zones_alerte.code,zones_alerte.nom,zones_alerte.niveau_gravite,zones_alerte.id_sandre,zones_alerte.communes
21254,110704,2011-05-28,2011-05-27,2011-06-06,abroge,24,,null,null,undefined,,,,,,,,,,,,
21206,2011-3-0024,2011-05-28,2011-05-27,2011-06-10,abroge,18,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21206/arrete_2011-3-0024_26052011.pdf,null,null,undefined,,,,,,,,,,,,
21253,110707,2011-05-28,2011-05-27,2011-06-06,abroge,24,,null,null,undefined,,,,,,,,,,,,
21221,2011-146-0006,2011-05-28,2011-05-26,2011-06-03,abroge,82,,null,null,undefined,,,,,,,,,,,,
21242,1757/2011,2011-05-30,2011-05-27,2011-07-04,abroge,03,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21242/arrete_allier_2011_05_27.pdf,null,null,undefined,,,,,,,,,,,,
22055,2011143-0021,2011-05-30,2011-05-27,2011-06-10,abroge,11,,null,null,undefined,,,,,,,,,,,,
21236,2011-150-0001,2011-05-30,2011-05-30,2011-06-27,abroge,48,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21236/ap%20secheresse%2030_mai%202011.pdf,null,null,undefined,,,,,,,,,,,,
21344,2011150-0005,2011-05-30,2011-05-30,2011-07-20,abroge,90,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21344/arr%C3%AAt%C3%A9_s%C3%A9cheresse_niveau_2.pdf,null,null,undefined,,,,,,,,,,,,
21259,2011-001,2011-05-31,2011-05-31,2011-08-30,abroge,14,,null,null,undefined,,,,,,,,,,,,
21292,2011-806,2011-05-31,2011-05-31,2011-06-16,abroge,15,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21292/2011-05-31arreterestrictionusageseau.pdf,null,null,undefined,,,,,,,,,,,,
21268,DDT/SER/11 n°234,2011-05-31,2011-05-31,2011-07-05,abroge,70,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21268/2011-05-31_ap-secheresse_niveau-2_ddt70.pdf,null,null,undefined,,,,,,,,,,,,
21310,2011150-0012,2011-05-31,2011-05-30,2011-07-20,abroge,25,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21310/arr%C3%AAt%C3%A9%20restriction%20eau%20niveau%202%20sign%C3%A9%2030%2005%202011.pdf,null,null,undefined,,,,,,,,,,,,
21286,2011-159-0009,2011-05-31,2011-05-31,2011-05-31,abroge,32,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21286/ap_%2020111510009_abrogation_osse.pdf,null,null,undefined,21289,2004-07-06_Midouze,2004-07-06,,,,,,,,,
21532,2011138-0034b,2011-06-01,2011-06-01,2011-07-21,abroge,38,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21532/ap%20s%C3%A9cheresse%202011138-0034%20du%2018%20mai%202011.pdf,null,null,undefined,,,,,,,,,,,,
22135,4,2011-06-01,2011-06-01,2011-08-31,abroge,80,,null,null,undefined,,,,,,,,,,,,
21328,2011/BPUP/071,2011-06-01,2011-06-01,2011-07-05,abroge,44,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21328/ap%20sign%C3%A9%20avec%20carte%20annex%C3%A9e%20noir%20%26%20blc-1.pdf,null,null,undefined,,,,,,,,,,,,
21608,2011 810071EnGuibaud,2011-06-01,2011-05-31,2011-06-07,abroge,81,,null,null,undefined,,,,,,,,,,,,
22192,2011-SE-1343,2011-06-01,2011-06-01,2011-09-04,abroge,50,,null,null,undefined,,,,,,,,,,,,
21294,2011 810011Agros,2011-06-01,2011-05-31,2011-06-08,abroge,81,,null,null,undefined,,,,,,,,,,,,
21293,2011_810022Assou,2011-06-01,2011-05-31,2011-06-07,abroge,81,,null,null,undefined,,,,,,,,,,,,
21274,NOR:2350-11-00034,2011-06-01,2011-06-01,2011-11-15,abroge,61,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21274/ar-crise2011_06_1.pdf,null,null,undefined,,,,,,,,,,,,
21597,2011 81006Bagas,2011-06-01,2011-05-31,2011-06-08,abroge,81,,null,null,undefined,,,,,,,,,,,,
21282,560001,2011-06-01,2011-06-01,2011-09-21,abroge,56,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21282/arrete%20secheresse%20juin%202011.pdf,null,null,undefined,,,,,,,,,,,,
21295,2011_810032Cerou,2011-06-01,2011-05-31,2011-06-07,abroge,81,,null,null,undefined,,,,,,,,,,,,
21296,2011_81005Bernazobre,2011-06-01,2011-05-31,2011-06-07,abroge,81,,null,null,undefined,,,,,,,,,,,,
21272,2011-842,2011-06-01,2011-05-30,2011-06-30,abroge,39,,null,null,undefined,,,,,,,,,,,,
21297,2011-0729,2011-06-01,2011-06-01,2011-06-07,abroge,29,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21297/2011%2006%2001%20ap%20limitant%20usage.pdf,null,null,undefined,,,,,,,,,,,,
22070,4,2011-06-01,2011-06-01,2011-06-08,abroge,37,,null,null,undefined,,,,,,,,,,,,
21229,SPE-DDT N° 2011-05,2011-06-01,2011-05-31,2011-06-07,abroge,49,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21229/arr%C3%AAt%C3%A9%202011-05.pdf,null,null,undefined,,,,,,,,,,,,
22125,4,2011-06-02,2011-06-01,2011-08-31,abroge,80,,null,null,undefined,,,,,,,,,,,,
21309,214,2011-06-03,2011-05-27,2011-06-16,abroge,21,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21309/ap%20non%20sign%C3%A9.pdf,null,null,undefined,21308,273,2010-06-25,,,,,,,,,
21279,2011-152-0004,2011-06-04,2011-06-01,2011-06-05,abroge,82,,null,null,undefined,,,,,,,,,,,,
21338,2011152-0007,2011-06-04,2011-06-01,2011-10-31,abroge,36,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21338/arrete%20%205%20du%2001%20juin%202011%20sign%C3%A9.pdf,null,null,undefined,,,,,,,,,,,,
21275,2011152-0007,2011-06-04,2011-06-01,2011-06-17,abroge,36,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21275/arrete%20%205%20du%2001%2006%202011%20enregistre.pdf,null,null,undefined,,,,,,,,,,,,
21340,2011-1267,2011-06-06,2011-06-06,2011-08-15,abroge,93,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21340/aps%C3%A9cheressevigilance93.pdf,null,null,undefined,,,,,,,,,,,,
21341,2011-2761,2011-06-06,2011-06-06,2011-07-11,abroge,71,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21341/arr%C3%AAt%C3%A9_11_2761_restriction_secteurs_1-2-3-4-5-6-7-8.pdf,null,null,undefined,,,,,,,,,,,,
21317,2011-152-0004,2011-06-06,2011-06-01,2011-06-07,abroge,82,,null,null,undefined,,,,,,,,,,,,
21304,2011137-0004,2011-06-06,2011-05-17,2011-07-12,abroge,28,,null,null,undefined,,,,,,,,,,,,
21287,2011-152-0002,2011-06-06,2011-06-01,2011-06-06,abroge,32,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21287/ap_2011152-0002suspensiongelise.pdf,null,null,undefined,21289,2004-07-06_Midouze,2004-07-06,,,,,,,,,
21356,2011157-0003,2011-06-07,2011-06-06,2011-06-21,abroge,47,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21356/arr_lede_renouvellement_interdiction_totale.pdf,null,null,undefined,23387,2002-162-51,2002-05-24,,,,,,,,,
21358,110744,2011-06-07,2011-06-06,2011-06-09,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21358/32_bv%2008%20dordogne%20aval%201j7_couze%2C%20couzeau%2C%20lidoire%2C%20l%27estrop%205j7_ap_110744.pdf,null,null,undefined,,,,,,,,,,,,
21357,110743,2011-06-07,2011-06-06,2011-06-16,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21357/31_bv%2031%20isle%20amont%201j7%20dalon%207j7_ap_110743.pdf,null,null,undefined,,,,,,,,,,,,
21345,2,2011-06-07,2011-06-07,2011-07-01,abroge,09,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21345/arrete%20de%20suspension%20de%20restrictions.pdf,null,null,undefined,,,,,,,,,,,,
21350,110739,2011-06-07,2011-06-06,2011-06-16,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21350/28_bv03%20lizonne1j7_belle%207j7_%20ap_110739.pdf,null,null,undefined,,,,,,,,,,,,
21351,110741,2011-06-07,2011-06-06,2011-06-30,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21351/29_bv04%20dronne%201j7_l%27euche%205j7_a_1107741.pdf,null,null,undefined,,,,,,,,,,,,
21354,2011157-0004,2011-06-07,2011-06-06,2011-07-08,abroge,47,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21354/arr_tours-eau-50%25-theze.pdf,null,null,undefined,23387,2002-162-51,2002-05-24,,,,,,,,,
21320,2,2011-06-07,2011-06-06,2011-06-30,abroge,33,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21320/arr%C3%AAt%C3%A9%20du%206%20juin%202011.pdf,null,null,undefined,,,,,,,,,,,,
21360,110745,2011-06-07,2011-06-06,2011-06-09,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21360/33_bv%2009%20dordogne%20amont%201j7_nauze%203j7c%C3%A9ou%20aval%205j7_ap_110745.pdf,null,null,undefined,,,,,,,,,,,,
21362,110746,2011-06-07,2011-06-06,2011-06-09,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21362/34_bv%2007%20v%C3%A9z%C3%A8re%201j7_%20beune%20et%20coly%20de%20chironde%203j7_%20ap_110746.pdf,null,null,undefined,,,,,,,,,,,,
22231,DDT/SEEP/2011/009,2011-06-07,2011-06-07,2011-07-07,abroge,89,,null,null,undefined,,,,,,,,,,,,
21342,110738,2011-06-07,2011-06-06,2011-06-16,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21342/27_bv02%20bandiat%205j7_ap_110738.pdf,null,null,undefined,,,,,,,,,,,,
21355,110742,2011-06-07,2011-06-06,2011-06-30,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21355/30_bv%2005%20isle%20aval%201j7_beauronne%20des%20l%C3%A8ches%20et%20vern%20en%20aval%205j7_%20ap_110742.pdf,null,null,undefined,,,,,,,,,,,,
21319,11-1577,2011-06-07,2011-06-01,2011-11-30,abroge,10,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21319/110601_ap-restriction%20craie%20senonais%20pays%20othe.pdf,null,null,undefined,,,,,,,,,,,,
22230,DDT/SEEP/2011/011,2011-06-07,2011-06-07,2011-07-07,abroge,89,,null,null,undefined,,,,,,,,,,,,
21375,DDTM/SEBF/11-135,2011-06-08,2011-06-08,2011-09-15,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21375/arr%C3%AAt%C3%A9%20crise%20renforc%C3%A9e%20eure8-06-2011.pdf,null,null,undefined,,,,,,,,,,,,
21377,DDTM/SEBF/11-124,2011-06-08,2011-06-08,2011-08-07,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21377/arr%C3%AAt%C3%A9%20alerte%20avre%20aval.pdf,null,null,undefined,,,,,,,,,,,,
21339,SPE-DDT N° 2011-06,2011-06-08,2011-06-07,2011-06-14,abroge,49,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21339/arr%C3%AAt%C3%A9%202011-06.pdf,null,null,undefined,,,,,,,,,,,,
21553,2011_810051Bernazobre,2011-06-08,2011-06-08,2011-06-08,abroge,81,,null,null,undefined,,,,,,,,,,,,
21366,2011-158-0015,2011-06-08,2011-06-07,2011-06-24,abroge,82,,null,null,undefined,,,,,,,,,,,,
21434,2011_810033Cerou,2011-06-08,2011-06-08,2011-06-21,abroge,81,,null,null,undefined,,,,,,,,,,,,
21359,2011157-0005,2011-06-08,2011-06-06,2011-06-09,abroge,47,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21359/arr_zone1_06062011_interdiction_dimanche.pdf,null,null,undefined,23387,2002-162-51,2002-05-24,,,,,,,,,
21435,2011_810041Tescou,2011-06-08,2011-06-08,2011-06-21,abroge,81,,null,null,undefined,,,,,,,,,,,,
21376,DDTM/SEBF/11-136,2011-06-08,2011-06-08,2011-10-31,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21376/arr%C3%AAt%C3%A9%20vigilance%20epte.pdf,null,null,undefined,,,,,,,,,,,,
21298,2011_810061Bagas,2011-06-08,2011-06-08,2011-07-05,abroge,81,,null,null,undefined,,,,,,,,,,,,
21433,2011_810023Assou,2011-06-08,2011-06-08,2011-06-21,abroge,81,,null,null,undefined,,,,,,,,,,,,
21441,2011-0761,2011-06-08,2011-06-01,2011-07-12,abroge,29,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21441/2011%2006%2008%20ap%20limitant%20usages.pdf,null,null,undefined,,,,,,,,,,,,
21422,2011 810072EnGuibaud,2011-06-08,2011-06-08,2011-06-21,abroge,81,,null,null,undefined,,,,,,,,,,,,
21337,2011158-0004,2011-06-08,2011-06-08,2011-06-14,abroge,72,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21337/arr%C3%AAt%C3%A9%20s%C3%A9cheresse%202011158-004%20du%208%20juin%202011.pdf,null,null,undefined,21316,10-2416,2010-04-06,,,,,,,,,
22071,5,2011-06-09,2011-06-09,2011-06-27,abroge,37,,null,null,undefined,,,,,,,,,,,,
21436,2011_810012Agros,2011-06-09,2011-06-08,2011-06-28,abroge,81,,null,null,undefined,,,,,,,,,,,,
21478,11-DDTM-473,2011-06-09,2011-06-08,2011-06-22,abroge,85,,null,null,undefined,,,,,,,,,,,,
21411,110783,2011-06-10,2011-06-09,2011-06-23,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21411/38_bv10%20dropt%20amont%203j7_ap%20110783.pdf,null,null,undefined,,,,,,,,,,,,
21406,2011161-0006,2011-06-10,2011-06-10,2011-06-10,abroge,47,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21406/arr_zone1_levee_interdiction_dimanche.pdf,null,null,undefined,23387,2002-162-51,2002-05-24,,,,,,,,,
21447,2011/2006,2011-06-10,2011-06-10,2011-08-25,abroge,17,,null,null,undefined,,,,,,,,,,,,
21410,110781,2011-06-10,2011-06-09,2011-06-16,abroge,24,,null,null,undefined,,,,,,,,,,,,
21408,110782,2011-06-10,2011-06-09,2011-06-23,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21408/37_bv09%20dordogne%20amont%20%201j7_%20c%C3%A9ou_5j7int_%20enea%205j7.doc_ap%20110782.pdf,null,null,undefined,,,,,,,,,,,,
21405,2011161-0007,2011-06-10,2011-06-06,2011-06-10,abroge,47,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21405/arr_lede_levee_interdiction_totale.pdf,null,null,undefined,23387,2002-162-51,2002-05-24,,,,,,,,,
21409,110780,2011-06-10,2011-06-09,2011-06-30,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21409/35_bv07%20v%C3%A9z%C3%A8re_ttes_cnes_1jj7-%20beunes%203j7_ap%20110780.pdf,null,null,undefined,,,,,,,,,,,,
21402,2011-3-0029,2011-06-11,2011-06-10,2011-06-17,abroge,18,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21402/arrete_2011-1-0029_10062011.pdf,null,null,undefined,,,,,,,,,,,,
21399,2011_DDT_SEB_443,2011-06-13,2011-06-10,2011-10-02,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21399/110610_ap443_vienne%20amont.pdf,null,null,undefined,,,,,,,,,,,,
21427,AP2-Argenton 1,2011-06-13,2011-06-10,2011-10-02,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21427/ap2_zone1_20110610.pdf,null,null,undefined,,,,,,,,,,,,
21437,2011-DDT-1110 bis,2011-06-13,2011-06-10,2011-07-27,abroge,58,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21437/ap_secheresse_10juin2011.pdf,null,null,undefined,,,,,,,,,,,,
21426,AP2-Sèvre Niortaise 10b,2011-06-13,2011-06-10,2011-09-15,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21426/ap2_zone10b_20110610.pdf,null,null,undefined,,,,,,,,,,,,
21429,AP3-Mignon 9,2011-06-13,2011-06-10,2011-10-02,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21429/ap3_zone9_20110610.pdf,null,null,undefined,,,,,,,,,,,,
21394,2011_DDT_SEB_438,2011-06-13,2011-06-10,2011-10-02,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21394/110610-ap438-dive_du_nord.pdf,null,null,undefined,,,,,,,,,,,,
22035,2011_DDT_SEB_444,2011-06-13,2011-06-10,2011-10-02,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22035/110610_ap444_creuse.pdf,null,null,undefined,,,,,,,,,,,,
21423,AP79-Excep 6,2011-06-13,2011-06-10,2011-10-02,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21423/ap_6_except_zones2a12_20110610.pdf,null,null,undefined,,,,,,,,,,,,
21425,AP2-Thouet 2b,2011-06-13,2011-06-10,2011-09-15,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21425/ap2_zone2b_20110610.pdf,null,null,undefined,,,,,,,,,,,,
21424,AP79-Excep 5,2011-06-13,2011-06-10,2011-10-02,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21424/ap_5_except_zones45a5b678a8b910a10b10c1113_20110422.pdf,null,null,undefined,,,,,,,,,,,,
21428,AP2-Thouaret 3,2011-06-13,2011-06-10,2011-10-02,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21428/ap2_zone3_20110610.pdf,null,null,undefined,,,,,,,,,,,,
21497,S2,2011-06-14,2011-06-14,2011-12-31,abroge,59,,null,null,undefined,21494,1,2006-04-27,,,,,,,,,
21419,2011-3243,2011-06-14,2011-05-06,2011-10-17,abroge,69,,null,null,undefined,,,,,,,,,,,,
21443,DDT/SEBF/10-139,2011-06-14,2011-06-14,2011-10-31,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21443/arr%C3%AAt%C3%A9%20s%C3%A9cheresse%20calonne.pdf,null,null,undefined,,,,,,,,,,,,
21445,60-14/06/2011,2011-06-14,2011-06-14,2011-06-21,abroge,60,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21445/arr%C3%AAt%C3%A9%20restriction%2014%20juin%202011.pdf,null,null,undefined,,,,,,,,,,,,
21485,1,2011-06-14,2011-06-14,2011-06-14,abroge,31,,null,null,undefined,,,,,,,,,,,,
21496,2011166-0014,2011-06-15,2011-06-15,2011-06-20,abroge,72,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21496/ap_limitation_2011_06_15.pdf,null,null,undefined,21316,10-2416,2010-04-06,,,,,,,,,
21442,2011-1664,2011-06-15,2011-06-15,2011-09-19,abroge,68,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21442/ap%20_limitation_usages_2011-06-15%20.pdf,null,null,undefined,,,,,,,,,,,,
21472,AP_secheresse67_110615,2011-06-15,2011-06-15,2011-09-13,abroge,67,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21472/ap_secheresse67_110615.pdf,null,null,undefined,,,,,,,,,,,,
21439,SPE-DDT N° 2011-07,2011-06-15,2011-06-14,2011-06-21,abroge,49,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21439/arr%C3%AAt%C3%A9%202011-07.pdf,null,null,undefined,,,,,,,,,,,,
21462,2011166-0006,2011-06-16,2011-06-15,2011-06-24,abroge,16,,null,null,undefined,,,,,,,,,,,,
21484,2011166-0022,2011-06-16,2011-06-15,2011-06-18,abroge,16,,null,null,undefined,,,,,,,,,,,,
21456,2011166-0001,2011-06-16,2011-06-15,2011-10-02,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21456/bief%20%C3%A9t%C3%A9%20alerte%204%20arr%C3%AAt.pdf,null,null,undefined,,,,,,,,,,,,
21459,2011166-0004,2011-06-16,2011-06-15,2011-10-02,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21459/tude%20%C3%A9t%C3%A9%20alerte%204%20arr%C3%AAt.pdf,null,null,undefined,,,,,,,,,,,,
21482,2011166-0020,2011-06-16,2011-06-15,2011-07-04,abroge,16,,null,null,undefined,,,,,,,,,,,,
21464,20111660023,2011-06-16,2011-06-15,2011-07-04,abroge,16,,null,null,undefined,,,,,,,,,,,,
21465,2011166-0024,2011-06-16,2011-06-15,2011-07-06,abroge,16,,null,null,undefined,,,,,,,,,,,,
21457,2011166-0002,2011-06-16,2011-06-15,2011-10-02,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21457/bonnieure%20%C3%A9t%C3%A9%20alerte%204%20arr%C3%AAt.pdf,null,null,undefined,,,,,,,,,,,,
21476,2011166-0026,2011-06-16,2011-06-15,2011-10-02,abroge,16,,null,null,undefined,,,,,,,,,,,,
21517,2011-167-0003,2011-06-16,2011-06-16,2011-06-22,abroge,32,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21517/ap%20auzoue%202011-167-0003%2016juin11.pdf,null,null,undefined,21289,2004-07-06_Midouze,2004-07-06,,,,,,,,,
21463,2011166-0007,2011-06-16,2011-06-15,2011-10-02,abroge,16,,null,null,undefined,,,,,,,,,,,,
21481,2011166-0019,2011-06-16,2011-06-15,2011-07-28,abroge,16,,null,null,undefined,,,,,,,,,,,,
21477,2011166-0016,2011-06-16,2011-06-15,2011-06-18,abroge,16,,null,null,undefined,,,,,,,,,,,,
21469,2011166-0010,2011-06-16,2011-06-15,2011-10-02,abroge,16,,null,null,undefined,,,,,,,,,,,,
21470,2011166-0011,2011-06-16,2011-06-15,2011-07-11,abroge,16,,null,null,undefined,,,,,,,,,,,,
21471,2011166-0012,2011-06-16,2011-06-15,2011-06-30,abroge,16,,null,null,undefined,,,,,,,,,,,,
21475,2011166-0015,2011-06-16,2011-06-15,2011-06-30,abroge,16,,null,null,undefined,,,,,,,,,,,,
21458,2011166-0003,2011-06-16,2011-06-15,2011-10-02,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21458/clain%20%C3%A9t%C3%A9%20alerte%204%20arr%C3%AAt.pdf,null,null,undefined,,,,,,,,,,,,
21483,2011166-0021,2011-06-16,2011-06-15,2011-10-02,abroge,16,,null,null,undefined,,,,,,,,,,,,
21473,2011166-0014,2011-06-16,2011-06-15,2011-07-04,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21473/charente%20aval%20%C3%A9t%C3%A9%20alerte3%20groupes%20de%20pr%C3%A9l%C3%A8vement.pdf,null,null,undefined,,,,,,,,,,,,
21461,2011166-0005,2011-06-16,2011-06-15,2011-06-29,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21461/dronne%20%C3%A9t%C3%A9%20alerte%201%20arr%C3%AAt%201%20jour.pdf,null,null,undefined,,,,,,,,,,,,
21518,2011-167-0001,2011-06-16,2011-06-16,2011-06-16,abroge,32,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21518/ap%20midour%202011-167-0001%2016juin11.pdf,null,null,undefined,21289,2004-07-06_Midouze,2004-07-06,,,,,,,,,
21480,2011166-0018,2011-06-16,2011-06-15,2011-07-28,abroge,16,,null,null,undefined,,,,,,,,,,,,
21479,2011166-0017,2011-06-16,2011-06-15,2011-10-02,abroge,16,,null,null,undefined,,,,,,,,,,,,
21467,2011166-0008,2011-06-16,2011-06-15,2011-07-28,abroge,16,,null,null,undefined,,,,,,,,,,,,
21468,2011166-0009,2011-06-16,2011-06-15,2011-07-08,abroge,16,,null,null,undefined,,,,,,,,,,,,
21466,2011166-0025,2011-06-16,2011-06-15,2011-07-19,abroge,16,,null,null,undefined,,,,,,,,,,,,
21509,110803,2011-06-17,2011-06-16,2011-06-23,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21509/40_bv02%20bandiat%203j7_ap%20110803.pdf,null,null,undefined,,,,,,,,,,,,
21534,2011-0188,2011-06-17,2011-06-15,2011-10-30,abroge,55,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21534/apsigne15-06-2011.pdf,null,null,undefined,21222,2011-0179,2011-05-27,2017-07-19,,,,,,,,
21393,238,2011-06-17,2011-06-10,2011-07-14,abroge,21,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21393/ap4-constat%20franch-10juin2011-non-sign%C3%A9.pdf,null,null,undefined,21308,273,2010-06-25,,,,,,,,,
21510,110804,2011-06-17,2011-06-16,2011-06-23,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21510/41_bv03%20lizonne1j7_%20belle%205j7_ap%20110804.pdf,null,null,undefined,,,,,,,,,,,,
21511,110805,2011-06-17,2011-06-16,2011-07-10,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21511/42_bv06_isle%20amont%20_1j7_ap%20110805.pdf,null,null,undefined,,,,,,,,,,,,
21512,110806,2011-06-17,2011-06-16,2011-06-23,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21512/43_bv08_dordogne%20aval_1j7_couze%2C%20caudeau%2C%20lidoire%20et%20estrop%205j7_ap%20110806.pdf,null,null,undefined,,,,,,,,,,,,
21474,2011166-0013,2011-06-18,2011-06-15,2011-07-01,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21474/charente%20amont%20%C3%A9t%C3%A9%20%20alerte%203%20groupes%20de%20pr%C3%A9l%C3%A8vement.pdf,null,null,undefined,,,,,,,,,,,,
21505,2011-3-0030,2011-06-18,2011-06-17,2011-07-04,abroge,18,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21505/arrete_2011-3-0030_17062011.pdf,null,null,undefined,,,,,,,,,,,,
21486,2011167-0013,2011-06-18,2011-06-16,2011-07-01,abroge,36,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21486/arrete%20%206%20du%2016%2006%202011%20enregistr%C3%A9.pdf,null,null,undefined,,,,,,,,,,,,
21502,AP3 - Clain 5a,2011-06-18,2011-06-17,2011-10-02,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21502/ap3_clain_zone5a_20110617.pdf,null,null,undefined,,,,,,,,,,,,
